inbound,tcp,52230,26.14.207.119
outbound,tcp,19925-149,45.76.11.121
outbound,tcp,3801-50161,50.231.167.166-230.220.238.220
inbound,tcp,33680,168.46.144.72-182.80.50.27
outbound,tcp,47948,69.254.219.46
inbound,udp,54789-60093,120.132.100.146
outbound,tcp,36462-24294,69.243.45.220-198.191.138.143
inbound,udp,60574,13.75.150.27-87.3.134.94
inbound,udp,33153,215.151.41.86
inbound,udp,625-35664,254.242.213.192-47.44.167.193
inbound,tcp,5638,103.117.105.46-188.151.116.95
outbound,udp,59135-51817,229.89.26.110
inbound,udp,12264-13437,87.117.188.55
outbound,udp,12956,68.255.3.118-28.183.43.203
outbound,tcp,6305-8025,138.233.39.221
inbound,tcp,9302-59396,161.171.201.175-245.172.247.168
inbound,udp,39963-60596,21.53.215.62
outbound,tcp,64834,49.90.157.249
outbound,udp,43211,222.152.113.97
outbound,udp,22098-49721,56.55.246.75-5.250.232.56
inbound,udp,20892-53118,109.196.245.162-13.55.34.239
inbound,tcp,8271,33.234.127.173
outbound,udp,43398-63051,106.132.137.73-102.27.58.52
outbound,tcp,18300-31207,249.254.113.154-193.132.184.26
inbound,udp,35725,180.225.104.187-156.133.27.192
inbound,udp,48631-38896,40.22.238.136
inbound,tcp,62778-14244,189.154.43.67-175.147.74.207
inbound,udp,11496-38740,242.156.56.165-226.121.48.129
inbound,tcp,46588-38972,87.238.170.215
outbound,tcp,39074,186.241.253.172
inbound,tcp,23022,13.190.155.233
inbound,tcp,49238-15541,55.222.172.11
inbound,tcp,59321-42399,32.22.183.209
inbound,tcp,35442,250.203.108.251-134.6.19.103
inbound,udp,41540-10365,87.137.218.47-28.140.97.121
inbound,udp,3403,243.209.204.77
outbound,tcp,31798,194.159.223.33-23.162.189.71
inbound,tcp,37553,214.130.42.36-43.135.159.234
inbound,udp,12253-33723,32.120.104.80-211.35.60.221
outbound,tcp,9580-42628,15.96.237.28-62.228.33.74
outbound,tcp,41391,29.9.120.87
inbound,udp,48524-1786,201.223.122.142
inbound,udp,39055,50.59.251.5
inbound,udp,16289,111.181.57.60
outbound,tcp,23129-51497,32.118.50.168
inbound,udp,7127,85.161.89.237-0.198.43.99
outbound,tcp,63938,73.1.93.123
outbound,udp,11747-35067,103.50.93.215
inbound,udp,7314-1477,78.204.20.245
outbound,udp,50807,206.156.166.246
outbound,tcp,17861,159.141.211.117-17.183.29.138
inbound,tcp,40415-14392,41.242.47.147
inbound,udp,34998-25526,30.9.85.180-155.147.165.117
inbound,udp,47330-51965,77.126.145.181-198.109.146.130
inbound,tcp,57498-25877,81.78.99.153
inbound,tcp,1418,178.190.55.27
inbound,udp,23821-21153,189.177.117.150
outbound,tcp,19467,45.17.40.105-234.30.101.104
outbound,udp,41741,80.41.79.177-190.90.4.228
outbound,udp,33022-54629,226.7.120.243-239.243.211.255
outbound,tcp,17054-51770,183.153.187.177
outbound,udp,28442,7.7.68.69-211.98.232.60
inbound,tcp,34929,248.140.113.240-232.88.95.99
inbound,tcp,16843,75.129.81.185-203.178.186.24
inbound,tcp,9348,96.100.131.61
inbound,udp,24321,72.26.6.98-106.135.111.215
inbound,tcp,24655,42.196.127.210
inbound,tcp,60481-17953,15.137.111.234-209.151.240.229
inbound,tcp,63161,80.250.215.157-77.242.153.147
outbound,tcp,1368,124.153.0.47
outbound,tcp,4313,178.221.33.47-75.117.160.1
outbound,udp,12838-320,82.23.174.180-63.52.92.154
outbound,udp,38425,174.83.14.30
inbound,udp,8612-51608,124.40.241.224-41.48.177.26
outbound,udp,41933,49.154.32.78
inbound,udp,17460-50435,237.246.92.162
outbound,udp,29290,5.254.44.242-123.109.99.72
inbound,tcp,13360,104.140.108.59
outbound,tcp,18168-62509,4.163.194.214-119.242.103.249
inbound,tcp,37895,125.224.104.6-103.119.31.182
inbound,tcp,4422-8424,32.22.106.203-175.187.153.211
inbound,udp,53532-15808,246.123.192.101-209.124.123.56
inbound,tcp,13486-10497,187.96.104.73-59.203.163.241
outbound,udp,12940-36828,215.180.94.149-126.244.74.199
outbound,tcp,6554-42572,106.25.194.6
outbound,udp,60061,132.209.75.173
outbound,tcp,43989,139.13.70.253
outbound,tcp,65301,127.54.192.35-224.164.203.26
outbound,tcp,11409,248.195.200.207
outbound,tcp,28349-19535,28.64.32.28
outbound,tcp,56647-2881,75.228.231.157
inbound,udp,58447,1.234.93.55-250.174.156.65
inbound,tcp,9389,238.87.185.215
inbound,tcp,34825-45680,70.56.227.142-192.86.222.174
outbound,udp,9791-38944,248.106.163.36-157.69.234.59
inbound,udp,41673-57723,91.38.128.184
outbound,tcp,8636,6.65.106.54
inbound,udp,60378-26888,116.131.61.3
inbound,udp,39159,173.200.253.110-86.222.38.166
inbound,tcp,32005-31447,10.32.172.249-111.49.251.97
outbound,tcp,12709-17728,165.126.205.57-213.36.69.42
outbound,udp,34559-21531,179.62.170.50
inbound,udp,52352-63659,51.7.57.219-110.26.202.62
inbound,udp,47632,246.9.72.25-166.21.142.104
inbound,tcp,3461-2347,75.71.225.9
outbound,udp,16230-17811,79.196.175.109
outbound,tcp,51546-35602,122.108.52.219
inbound,udp,19149-39610,177.118.191.49-138.138.66.186
outbound,tcp,51814-61730,165.169.165.226
inbound,tcp,31734-40505,128.219.94.190-107.91.8.1
outbound,udp,7621-41154,190.228.192.117-5.181.202.95
inbound,tcp,60104-9728,114.208.243.84
inbound,tcp,6740,252.226.122.180
inbound,tcp,61208-31675,206.69.198.195-96.24.63.228
inbound,tcp,47889,103.135.21.27-7.24.254.63
outbound,udp,18868-49644,136.183.15.232-180.50.92.14
outbound,udp,33754-52153,205.247.145.77-129.162.61.99
inbound,tcp,58153-24106,226.145.71.102
outbound,udp,35005,85.251.243.140
outbound,tcp,35843,199.213.172.181-252.96.243.216
inbound,tcp,54652-11403,54.102.194.132
outbound,udp,62630-711,148.234.5.246
inbound,tcp,2442-53097,36.177.12.12-58.244.73.161
outbound,tcp,50187-53823,241.146.178.8
inbound,udp,43512,86.182.103.118
outbound,tcp,17501,153.48.32.122
outbound,udp,59790-40342,245.227.96.33
outbound,udp,13499,247.174.105.190-102.95.63.139
outbound,udp,7224,27.123.43.254
outbound,tcp,59561-56540,90.59.187.183-69.129.180.21
inbound,tcp,13385-53278,158.223.236.181
outbound,udp,14264-24167,98.7.69.74-52.175.210.177
inbound,tcp,48263-45641,169.206.78.148-175.118.21.182
inbound,tcp,37899,137.174.75.239
outbound,udp,48904-63905,105.71.103.38
outbound,udp,12942-17091,207.216.50.253-107.41.74.145
outbound,udp,46999-62905,60.167.242.52-32.57.246.18
outbound,tcp,17422-31917,6.47.43.232-46.61.217.133
inbound,udp,37966-41095,231.203.165.68-214.122.197.250
inbound,tcp,36290,72.240.126.52-94.19.57.133
outbound,tcp,22965,26.145.182.169-242.128.207.88
outbound,tcp,28713,115.148.221.167
inbound,udp,34490-63512,237.177.189.253-64.53.119.43
outbound,tcp,63877-48660,244.202.225.53-31.11.69.70
inbound,tcp,25691-44007,4.132.1.136-101.179.9.82
outbound,tcp,45268,87.104.158.242-24.36.158.53
inbound,tcp,62320,65.226.103.41-22.61.237.221
inbound,udp,6058-2271,117.171.240.180
inbound,udp,6940-57247,92.77.45.138-238.128.244.113
inbound,udp,5617-17962,96.39.130.96
inbound,tcp,52741-47310,47.46.158.14-115.122.254.0
inbound,tcp,21487,153.202.61.105
inbound,udp,30314-30318,136.136.253.89-32.4.69.55
outbound,udp,11647,102.213.140.88-44.203.241.235
outbound,tcp,889-41127,179.170.188.134
outbound,tcp,5871,153.218.163.203-255.73.240.248
inbound,tcp,3376,153.98.59.104
inbound,tcp,40057,134.147.199.232
outbound,tcp,49159-56429,79.190.41.77-224.194.118.64
inbound,udp,30627-42031,252.149.74.164-191.10.230.107
outbound,udp,7211,171.175.252.0-107.246.167.95
outbound,tcp,21959,236.126.61.164
outbound,udp,47500,32.144.134.15
outbound,udp,60017-64054,106.114.166.5
inbound,tcp,32615-14940,76.223.24.53
outbound,udp,65474,43.5.32.136
outbound,udp,53151-1601,72.130.6.169-221.186.123.135
inbound,tcp,50009-37790,225.92.22.53
inbound,tcp,31083,185.177.168.65
outbound,udp,35351,17.36.72.239
inbound,tcp,14423-34593,64.197.241.218
inbound,tcp,56500-1831,229.222.124.93
outbound,udp,29824,167.19.176.250-113.239.236.194
inbound,udp,38931,183.98.48.71
outbound,tcp,32427,54.69.19.126-77.194.85.54
inbound,tcp,24693,26.196.31.204-232.48.60.210
outbound,udp,35089-50390,55.119.50.175-211.87.76.218
inbound,tcp,10602-37560,75.233.4.171
inbound,tcp,29918,24.2.19.153-236.236.9.198
inbound,udp,30606,51.222.170.26-83.184.124.5
inbound,tcp,46576,24.143.220.220-97.137.185.230
outbound,udp,19642-1133,28.0.18.152
outbound,tcp,30608-44969,95.132.245.68-94.115.137.212
inbound,udp,42034,212.79.188.25-104.149.154.67
outbound,tcp,16603-32172,126.222.201.59-195.77.178.11
inbound,udp,5037-35812,135.132.128.61-238.83.7.252
outbound,tcp,42649-10908,236.167.215.205
outbound,tcp,19919-42696,242.194.74.34
outbound,udp,33940,28.31.196.139
inbound,udp,24847,63.143.191.129
inbound,tcp,59471,18.149.230.27-56.146.164.95
outbound,udp,5479-35510,9.134.181.23
outbound,udp,63738-9127,197.5.167.1-242.193.56.179
outbound,udp,18298-32210,195.150.250.134-156.196.82.188
outbound,tcp,405,145.206.115.17
outbound,udp,13740,214.182.161.243-196.19.192.221
outbound,tcp,53164-64474,68.65.198.58-151.166.65.52
outbound,udp,24588-54260,135.160.174.24
outbound,tcp,36121,230.242.131.64
outbound,tcp,4365-27561,57.7.252.224-153.71.51.83
inbound,tcp,64152-15326,61.253.77.100
inbound,udp,26654,131.108.105.216
outbound,udp,20180,217.144.38.3
outbound,tcp,62817-64732,52.193.198.253
outbound,udp,36371-58800,13.123.157.244-237.242.147.134
inbound,tcp,29966,248.248.239.223
outbound,udp,42056-57846,107.136.75.18
inbound,tcp,8201-1830,79.127.183.41
outbound,tcp,15363-12938,130.162.161.231
inbound,udp,28676-15209,10.236.225.73-2.18.185.74
inbound,tcp,30759,50.12.30.142
inbound,udp,10137,6.102.28.138
outbound,udp,65182,67.255.203.8
outbound,udp,44141,97.44.78.66-1.243.242.93
inbound,udp,40410,1.53.74.15-18.174.81.107
inbound,tcp,60285-61196,5.238.15.46-127.47.74.203
inbound,udp,40499-63546,249.82.227.47-163.147.167.62
inbound,tcp,17-12413,252.229.127.135
outbound,udp,58564-15159,91.208.72.230-16.127.11.81
outbound,udp,55915,195.115.48.210
outbound,tcp,31191,174.106.239.115-162.196.240.126
outbound,udp,61478,236.121.149.129-246.235.181.170
inbound,tcp,39527,23.30.134.93
outbound,tcp,53299-63571,1.162.234.63-217.34.64.58
outbound,udp,27865-7345,201.105.251.128-238.97.90.129
outbound,tcp,16256-11500,225.255.59.108
inbound,udp,24217,128.67.70.173-58.118.135.58
inbound,tcp,34286,253.187.163.17-165.75.39.109
inbound,tcp,53800-44287,13.135.241.166
outbound,udp,33988,174.252.14.225
inbound,tcp,3156-23507,210.3.216.218-48.188.102.132
outbound,tcp,45014-31003,216.174.47.4-73.30.202.146
inbound,tcp,60478,136.25.242.124-161.238.89.12
outbound,udp,6522,26.112.226.54-44.37.122.237
inbound,tcp,65049-54024,187.88.90.216-16.210.70.154
inbound,tcp,37438-62182,122.230.98.37-246.185.142.152
inbound,tcp,27445,193.91.165.90
outbound,udp,6219,27.139.136.59-240.50.196.23
outbound,tcp,49464,242.212.30.240
outbound,tcp,16847,82.91.1.137
inbound,udp,22971,56.44.101.195-73.83.215.31
inbound,udp,8773-58282,17.19.142.61-10.33.67.98
outbound,udp,14955,123.106.140.6-218.7.144.111
outbound,udp,40942-1704,193.136.156.237-23.79.6.222
outbound,tcp,32642,248.200.49.7-124.85.117.65
inbound,tcp,40557,130.6.64.35-198.254.54.200
inbound,tcp,24609-3886,225.85.47.40
inbound,tcp,34747,98.68.71.218
inbound,tcp,32842,169.163.21.109
inbound,udp,9465,21.27.9.82
inbound,tcp,21693,220.125.141.84
inbound,tcp,4585-53880,219.151.162.181
inbound,tcp,34938-40047,34.58.32.54-179.178.197.92
inbound,tcp,39588,151.204.208.8-70.236.216.134
inbound,udp,38661,45.40.4.125-69.61.6.129
outbound,udp,31774,189.188.233.226
outbound,tcp,37575-33797,232.89.133.145-75.7.178.17
inbound,udp,19609-63297,29.253.192.90-141.246.79.10
outbound,udp,2146-21537,67.37.18.64-70.106.221.245
outbound,udp,61370-2148,171.172.102.84
outbound,udp,37698-2009,190.66.69.161-202.177.11.138
outbound,udp,50052-40195,7.174.248.165-212.75.57.123
inbound,udp,10395,96.202.181.52-29.224.81.228
outbound,tcp,47693,222.60.115.96-231.251.40.99
inbound,udp,7353-54890,123.210.205.199-98.175.170.224
outbound,tcp,30206,0.12.191.239
outbound,udp,46215-10885,81.80.221.90
outbound,udp,63195-30328,141.198.23.57-220.163.78.166
inbound,udp,20046,250.3.183.8-116.2.224.23
outbound,tcp,20091,112.203.245.108
outbound,tcp,29527,12.164.246.188
outbound,tcp,40218,115.180.38.140-84.178.227.94
inbound,udp,15652-47939,155.23.133.240-61.32.105.2
inbound,tcp,25727,215.238.163.93
outbound,tcp,5402-58048,202.221.122.214-7.163.193.225
outbound,tcp,53146,143.171.145.21
inbound,tcp,375,5.56.179.133
outbound,udp,27976,43.189.136.172-20.34.168.118
inbound,udp,46499,141.64.232.87-34.143.82.185
outbound,udp,30772-19820,82.201.202.82-209.166.32.25
inbound,udp,40547,49.14.68.82-36.163.165.229
outbound,tcp,54652-17960,169.194.10.253
outbound,tcp,54960,32.27.220.173
outbound,tcp,61367,133.241.61.6-7.181.91.141
inbound,tcp,65308-6948,200.107.82.3
outbound,udp,17918,176.252.7.219
outbound,udp,17092,37.109.215.50-164.91.146.105
inbound,udp,41602,28.232.17.151-179.32.10.195
inbound,udp,7871,20.126.31.238-4.154.92.229
outbound,udp,56595-46504,148.28.35.126
inbound,udp,36017-64150,176.144.199.170
inbound,tcp,23073-2860,252.108.243.36
inbound,udp,17396,94.85.143.58
outbound,tcp,28371-54465,203.60.213.6-21.139.72.114
inbound,udp,61281-27238,7.19.206.254-24.247.65.40
outbound,udp,51420,248.204.184.182-132.134.105.51
inbound,tcp,59326-50699,5.198.112.82-148.61.74.90
inbound,udp,15822-12383,192.118.64.128-56.154.6.95
outbound,udp,45375,24.229.104.63
outbound,tcp,54994-5700,57.86.3.136
outbound,udp,64772-36591,235.99.59.41
inbound,tcp,6728-61983,235.147.249.33-101.11.231.111
inbound,udp,54021,113.43.213.255-109.143.232.213
inbound,udp,21075-31977,13.110.188.180
outbound,udp,52111-39159,249.135.90.125-11.200.94.26
inbound,tcp,18964-23807,205.20.14.231-208.28.152.212
inbound,tcp,34949,118.78.184.13
inbound,udp,50534-37811,96.91.48.211
outbound,udp,18368,195.186.74.149
inbound,tcp,35488-35426,188.136.234.126-43.89.189.198
outbound,tcp,1643,179.231.107.44-11.254.239.177
outbound,tcp,64963-58750,157.162.172.194-165.9.76.162
inbound,udp,62991-16031,103.217.92.166
outbound,tcp,23009-52074,128.246.156.226-249.29.149.127
outbound,tcp,29370,12.78.97.168
inbound,tcp,14048-3400,140.50.92.211
outbound,udp,25907,16.31.113.40-123.219.127.171
outbound,tcp,49319-7442,16.53.162.183
inbound,udp,61885,127.189.237.132
inbound,tcp,15665,136.17.29.109
inbound,tcp,42439,255.61.249.101
outbound,udp,50954,70.235.175.168-204.156.11.18
outbound,udp,5623,199.95.201.159
inbound,tcp,53164,168.122.25.86-107.154.116.113
inbound,tcp,34816-11507,6.82.68.223-57.57.202.30
inbound,tcp,51716,65.56.52.122-137.52.17.211
outbound,udp,32965-12214,179.97.54.90-160.9.134.144
outbound,udp,23443,111.55.53.87
outbound,tcp,29784-49249,230.87.78.198-101.103.215.212
outbound,udp,44291,38.62.99.247-17.126.42.78
inbound,udp,21710,209.197.239.161-211.32.71.141
inbound,udp,43978,87.152.139.113-245.130.119.84
inbound,udp,28958-11017,179.130.218.215-119.57.108.226
outbound,udp,9656-52176,186.126.12.202
inbound,tcp,55522,95.175.94.181
outbound,udp,56309-34808,120.197.86.73
outbound,tcp,5276-44040,32.206.173.212
inbound,tcp,21198,94.244.196.17-83.74.11.32
outbound,udp,62001-53516,0.173.209.140-201.4.44.78
inbound,udp,5846,65.140.205.245
inbound,tcp,14821-47904,219.179.51.178
inbound,tcp,34175-65441,246.187.152.239-8.7.17.70
outbound,tcp,42188-29722,69.185.64.123-11.143.76.100
outbound,tcp,13057,14.126.182.242-54.106.120.121
inbound,tcp,16025-30593,2.146.153.234
outbound,tcp,63515,117.93.195.29
outbound,tcp,29167-43626,55.197.89.8
inbound,udp,2783,115.28.141.165-177.203.203.187
inbound,udp,6170-27531,144.65.192.220
outbound,tcp,37599-9943,172.68.164.253
outbound,udp,42418-22622,143.167.207.252-198.40.88.177
outbound,udp,30927-28422,245.179.0.51-96.128.246.69
inbound,tcp,24328,115.105.204.215-235.233.149.69
outbound,udp,49253,56.188.247.209-204.128.6.176
inbound,udp,27423-19382,28.189.139.130-173.136.229.53
inbound,tcp,51113-59957,48.34.82.156
inbound,tcp,33780-34865,255.161.228.190
inbound,tcp,50436-50232,237.203.203.215-152.233.145.100
inbound,udp,21107-26550,75.228.220.42-137.113.120.235
outbound,tcp,12129,137.211.224.227-90.55.50.43
inbound,udp,47152,44.237.193.121
inbound,udp,64019-59861,98.204.8.210-240.99.59.149
inbound,tcp,39829,34.73.150.125-15.8.99.230
inbound,tcp,33973,224.167.183.188
outbound,udp,9581-64751,169.8.131.24-255.115.156.240
inbound,tcp,50963-47480,150.208.170.90-188.230.110.35
inbound,tcp,37428,99.39.42.152
inbound,tcp,36429,146.240.39.226-98.135.185.244
outbound,udp,19187,218.83.64.70
inbound,tcp,26568,111.135.190.10-219.234.250.85
outbound,udp,14029,223.248.185.104-183.73.227.211
inbound,tcp,11805-7203,51.27.224.182
inbound,udp,64343,94.242.41.216
inbound,tcp,3524,234.177.174.31-236.99.71.254
inbound,udp,28360-29351,136.164.79.147-154.40.164.42
inbound,tcp,34322,133.142.146.84
outbound,udp,24537,46.87.204.56
outbound,tcp,14511,224.104.218.161-164.103.234.56
outbound,tcp,8686-11309,136.36.171.42-114.255.122.236
outbound,tcp,43306-25018,117.114.193.7-217.156.192.75
inbound,tcp,20163-37110,207.222.17.157-117.152.24.169
inbound,tcp,25458-35319,248.29.191.234
inbound,tcp,6018,116.30.228.75-12.75.146.17
inbound,tcp,34783-21110,174.109.54.251
inbound,tcp,64082,118.176.103.120-189.163.129.197
outbound,udp,14128-19509,118.225.28.27-181.107.71.222
inbound,udp,15216,246.88.231.15-68.182.26.138
outbound,tcp,6232,135.41.94.136-48.176.26.1
outbound,udp,44028-57057,127.155.114.182-225.5.90.184
outbound,tcp,46165,189.28.176.130-7.13.81.39
outbound,tcp,4100,120.207.164.200-143.66.233.132
inbound,tcp,52282-46751,79.82.11.195
inbound,tcp,44877,229.188.91.39
outbound,udp,3165-11094,222.235.30.27
inbound,udp,34245-44545,149.252.5.129
outbound,tcp,45071,154.186.144.130
outbound,udp,61442-9215,46.190.76.63
inbound,tcp,34816,8.62.129.40
inbound,udp,63655,202.235.33.205
inbound,tcp,27759-2577,199.208.128.196
outbound,udp,44970-9902,4.112.189.242
outbound,udp,20760-36869,19.10.42.10
inbound,udp,55157-48283,49.45.211.127
outbound,udp,38313-56906,231.174.137.14-80.76.203.31
inbound,udp,61595,53.112.215.94
inbound,udp,40953-39626,197.128.189.8-113.197.80.55
inbound,udp,62378,36.70.203.11-158.57.237.21
outbound,udp,35970,148.158.89.166
outbound,udp,26649-55908,35.85.230.247-129.105.3.10
inbound,udp,33253-11964,11.173.137.157
outbound,udp,39867-35939,120.237.230.212-230.225.162.87
outbound,udp,40010,76.194.49.211-168.71.247.143
outbound,tcp,50985,225.244.14.64-75.30.145.74
outbound,tcp,62988-63567,255.149.102.117-7.65.234.54
inbound,tcp,4548,237.128.124.182
inbound,tcp,10534-42776,121.206.203.194
outbound,tcp,1115-25127,239.238.156.250-91.255.75.168
outbound,udp,36099-29978,194.203.95.5-92.232.37.4
outbound,udp,4204,70.222.237.226
inbound,udp,55735-2840,192.151.4.31-17.37.200.153
outbound,udp,16555-51831,228.13.168.29-113.123.57.189
inbound,tcp,52717-55106,141.34.64.151
inbound,tcp,59762,248.156.90.85-213.16.59.125
outbound,udp,57064-21960,98.122.245.121
outbound,udp,17688-53,69.166.207.9
inbound,tcp,19030,67.94.196.32
inbound,tcp,3977,19.80.89.188
outbound,tcp,54192,139.233.226.30-241.176.45.250
inbound,tcp,54223,192.132.128.58-136.5.8.45
outbound,tcp,7780-40074,229.167.139.141
outbound,udp,34581,194.253.232.228
inbound,tcp,49981-60647,113.170.101.45-102.131.115.109
inbound,udp,52393-31039,132.244.70.195
outbound,udp,43599,95.110.96.114-172.129.223.199
inbound,udp,12245-48805,79.21.47.116-105.55.45.126
inbound,tcp,10347-33048,206.172.250.153-145.138.167.18
inbound,udp,33887,224.213.177.22-253.128.100.116
inbound,tcp,32161,129.161.247.16-140.63.105.100
outbound,tcp,16104,35.238.208.24
outbound,udp,45967,2.142.101.73
inbound,tcp,57833,192.218.21.218-11.131.76.164
outbound,udp,50082,18.95.251.149-196.175.207.86
inbound,tcp,47803-20538,83.220.24.11-90.73.253.88
inbound,udp,33610-20968,233.161.252.24-139.65.4.67
inbound,udp,47282-35952,58.123.244.210-83.149.253.47
inbound,udp,12642,170.45.20.192
inbound,tcp,61039,184.146.217.132-193.173.116.61
inbound,udp,129,182.151.161.205
inbound,tcp,23224-50812,55.106.206.247
inbound,udp,14854-36642,210.211.95.93
outbound,tcp,3917-35546,191.41.246.202
inbound,udp,38542,121.18.127.141-179.240.218.166
inbound,tcp,12699-30581,235.68.244.130-4.178.105.64
inbound,udp,26889-53391,119.222.81.15
inbound,tcp,14772-15345,70.247.172.13
inbound,udp,11710-51378,48.96.192.107-243.217.111.154
inbound,udp,43763,223.95.60.128-180.120.152.74
inbound,udp,14020-20688,144.20.38.26-97.64.34.172
inbound,tcp,39538-823,35.159.0.148
inbound,udp,47647,111.243.132.133-89.157.184.164
inbound,udp,27107,25.145.179.62
inbound,udp,2550-18637,211.226.203.207-73.31.240.20
inbound,tcp,46959-39482,208.231.65.165-198.244.86.183
inbound,udp,15073,32.22.220.88
outbound,udp,65041,111.20.75.200
outbound,udp,34970,11.96.149.34
outbound,tcp,8523,40.80.49.173
inbound,udp,9116,163.56.45.163-31.141.18.131
inbound,udp,54803,181.197.199.108
outbound,udp,18934-38117,62.123.130.50-129.244.130.226
outbound,tcp,57822-48512,136.105.222.17-49.243.239.154
inbound,udp,61307-27215,34.14.33.221-100.67.52.79
outbound,tcp,62832,229.15.195.231-228.47.171.253
inbound,udp,39118-11013,192.60.206.76-54.122.60.160
outbound,udp,52963-10527,242.42.86.169-115.75.78.140
inbound,udp,62490-19958,75.211.72.184-253.74.116.181
outbound,udp,61735-52790,126.43.147.197-226.110.250.82
inbound,tcp,9279-19687,200.168.132.232-182.251.109.222
inbound,tcp,52285,253.182.247.22
outbound,udp,52693-61282,149.47.244.129
outbound,udp,19591,40.144.189.156
inbound,tcp,49945-32634,208.149.195.34
inbound,tcp,49040-14787,91.103.190.85
outbound,tcp,33318,229.191.73.153-227.202.152.49
outbound,tcp,13615-13320,177.110.224.180
outbound,tcp,41839,14.47.5.219
outbound,udp,1473-38326,111.58.113.85-211.92.238.136
inbound,udp,16109-7610,136.127.137.249
inbound,udp,45672-13801,112.42.227.148
outbound,udp,40554,78.138.98.178-35.33.228.209
inbound,tcp,10808-20664,49.72.238.30
inbound,udp,11453,254.96.69.9
inbound,tcp,53675,6.185.135.97
inbound,udp,18290-56645,184.48.88.160-113.181.130.109
inbound,udp,17538-52980,18.173.93.113
outbound,udp,42930-60057,108.35.243.124-33.168.90.0
inbound,udp,8697-61053,209.66.232.175-164.22.78.31
inbound,tcp,14881-38602,107.12.227.26-165.228.58.95
outbound,tcp,28228-52087,91.123.6.231-254.221.153.169
inbound,tcp,42886-9846,76.51.133.141
outbound,tcp,14239-50071,181.141.254.86
outbound,tcp,44890,47.97.29.6
inbound,tcp,44784-23830,41.175.45.173-45.54.241.43
inbound,tcp,33780,42.27.18.160-109.195.216.94
inbound,tcp,31882-13735,236.41.174.128
inbound,udp,33753,20.78.157.2-142.165.249.138
inbound,tcp,50878-7103,40.26.211.207
outbound,udp,63105-59070,233.253.173.144-42.50.66.165
inbound,udp,41021-10131,158.190.201.104
outbound,udp,30776,89.249.85.104
outbound,udp,12073,237.34.77.2
outbound,udp,3033,1.244.188.191
outbound,tcp,28402,240.181.46.56
outbound,tcp,55134-60452,11.91.106.207
outbound,udp,11265,120.41.8.89
outbound,udp,63756-54296,34.179.1.196-50.159.147.206
inbound,udp,16502,41.240.59.102
inbound,tcp,60596,245.214.134.168
inbound,udp,25248-844,102.104.2.3-207.79.194.108
outbound,tcp,28384,156.209.119.198
outbound,udp,26486-2753,93.122.136.82-162.127.249.250
outbound,udp,4756,18.35.44.145-83.228.131.202
inbound,udp,28746,204.179.80.8
outbound,tcp,59753,223.39.139.104-215.7.70.84
inbound,tcp,54863,222.230.52.240-90.206.113.126
outbound,tcp,34775-58877,56.97.148.132
inbound,tcp,48406-50024,248.10.29.213-60.228.217.137
inbound,tcp,41635-46299,22.47.16.30-64.193.34.103
inbound,udp,11709-42251,55.8.228.119-37.196.96.36
inbound,tcp,15633,147.123.221.13
inbound,udp,5351,162.42.171.227-105.58.119.186
outbound,tcp,44235-27449,15.45.75.144
outbound,udp,23916-2847,208.207.68.19-207.251.37.254
outbound,tcp,30371,151.171.94.205-110.243.142.70
outbound,tcp,40371-28991,12.65.52.137-61.67.95.242
outbound,udp,41189,84.255.150.32-157.238.142.119
inbound,tcp,25624,253.206.80.112-123.9.146.28
outbound,tcp,35893-10562,72.188.231.247-25.52.40.189
inbound,udp,16833,189.129.233.13-179.58.134.229
outbound,tcp,44249,11.68.33.49-224.229.167.217
outbound,udp,39506,189.236.30.209
inbound,udp,22328,190.179.224.89-12.50.87.181
outbound,udp,1274-60597,11.195.130.26
inbound,udp,31058,128.74.170.129
outbound,tcp,6235-6713,131.101.36.8
inbound,udp,8358-39577,186.34.144.204-74.44.136.29
inbound,tcp,37839,68.7.72.250-241.149.169.105
inbound,tcp,15509,119.207.162.205
inbound,udp,39967,224.166.7.168-128.123.143.142
inbound,udp,34444,160.225.105.200
outbound,tcp,40749,242.129.154.163
outbound,tcp,32136-46891,176.189.222.6-105.81.195.249
inbound,tcp,39354-21839,79.202.26.20-109.236.247.218
inbound,udp,46763-4722,125.46.9.95-190.78.238.240
outbound,tcp,50914,76.49.17.185
outbound,tcp,25431-48859,80.67.222.196
inbound,tcp,2211-63680,21.27.254.27
inbound,tcp,52974-33099,26.159.180.113-213.27.162.155
outbound,udp,12477-61871,206.46.208.146-162.87.121.194
inbound,udp,40485-29756,156.180.69.10
outbound,tcp,57010,147.80.86.217
inbound,udp,35786,20.88.143.198-182.204.99.151
outbound,tcp,56323,35.218.38.133-223.221.145.96
outbound,udp,54282-47008,174.113.189.226
inbound,udp,22307,127.222.74.9
inbound,udp,21528-27541,62.200.189.84-134.90.180.120
inbound,tcp,20467,71.199.89.220
inbound,udp,32212,142.19.67.193
inbound,tcp,13318,80.13.205.9
outbound,tcp,50635-55067,193.31.78.32-204.192.139.68
inbound,udp,16402,118.191.92.119-180.9.157.194
inbound,udp,50955-22774,88.9.94.212
outbound,tcp,16176-54095,234.230.17.59-35.245.119.188
outbound,tcp,42941,215.8.153.147
outbound,udp,31103-7599,3.38.230.76
outbound,tcp,10511,197.214.111.230-62.190.219.241
